"GA","BMI","eta_base"
13.5,43.4,-3.27074924158092
13.6,43.4,-3.26035716572053
13.7,43.4,-3.25013098028741
13.8,43.4,-3.24007540129447
13.9,43.4,-3.23019467581079
14,43.4,-3.22049259239282
14.1,43.4,-3.21097246211606
14.2,43.4,-3.20163707694934
14.3,43.4,-3.19248872743223
14.4,43.4,-3.18352920309688
14.5,43.4,-3.1747597560646
14.6,43.4,-3.16618091550821
14.7,43.4,-3.15779023933984
14.8,43.4,-3.14958306394058
14.9,43.4,-3.14155415584284
15,43.4,-3.13369778144558
15.1,43.4,-3.12600770645629
15.2,43.4,-3.11847717764633
15.3,43.4,-3.11109896317493
15.4,43.4,-3.10386537003714
15.5,43.4,-3.09676823102864
15.6,43.4,-3.08979893404533
15.7,43.4,-3.08294845603001
15.8,43.4,-3.07620736361689
15.9,43.4,-3.06956582793709
16,43.4,-3.06301366901959
16.1,43.4,-3.05654037070845
16.2,43.4,-3.05013508881316
16.3,43.4,-3.04378669604651
16.4,43.4,-3.03748380787129
16.5,43.4,-3.03121479476073
16.6,43.4,-3.02496781931017
16.7,43.4,-3.01873086985136
16.8,43.4,-3.01249177987437
16.9,43.4,-3.00623825860155
17,43.4,-2.99995792702938
17.1,43.4,-2.99363834202524
17.2,43.4,-2.98726702641272
17.3,43.4,-2.98083150273711
17.4,43.4,-2.97431931823303
17.5,43.4,-2.96771807702615
17.6,43.4,-2.96101547224424
17.7,43.4,-2.95419930812593
17.8,43.4,-2.94725753108779
17.9,43.4,-2.94017826550043
18,43.4,-2.93294982999452
18.1,43.4,-2.92556076268679
18.2,43.4,-2.91800002038164
18.3,43.4,-2.91025947867814
18.4,43.4,-2.90233349795955
18.5,43.4,-2.89421680593615
18.6,43.4,-2.88590418030954
18.7,43.4,-2.87739058213018
18.8,43.4,-2.86867135619431
18.9,43.4,-2.85974226289431
19,43.4,-2.85059947051341
19.1,43.4,-2.84123957386699
19.2,43.4,-2.83165963454179
19.3,43.4,-2.82185716869099
19.4,43.4,-2.81183014993954
19.5,43.4,-2.80157704706387
19.6,43.4,-2.79109682163855
19.7,43.4,-2.78038891348709
19.8,43.4,-2.76945326492843
19.9,43.4,-2.75829033551416
20,43.4,-2.74690107320771
20.1,43.4,-2.7352869206519
20.2,43.4,-2.7234498411809
20.3,43.4,-2.71139228637041
20.4,43.4,-2.69911718482908
20.5,43.4,-2.68662796415401
20.6,43.4,-2.67392852991227
20.7,43.4,-2.66102323725926
20.8,43.4,-2.64791689904465
20.9,43.4,-2.63461478095471
21,43.4,-2.62112256109068
21.1,43.4,-2.60744632208363
21.2,43.4,-2.59359255486165
21.3,43.4,-2.57956811661084
21.4,43.4,-2.56538020925554
21.5,43.4,-2.55103637898594
21.6,43.4,-2.53654448356997
21.7,43.4,-2.52191265939026
21.8,43.4,-2.50714931111056
21.9,43.4,-2.49226308896863
22,43.4,-2.47726240416044
22.1,43.4,-2.46215441461444
22.2,43.4,-2.44694615588675
22.3,43.4,-2.43164479352556
22.4,43.4,-2.41625756902946
22.5,43.4,-2.400791726196
22.6,43.4,-2.38525450882274
22.7,43.4,-2.36965316070723
22.8,43.4,-2.35399492006726
22.9,43.4,-2.33828698924471
23,43.4,-2.3225365098349
23.1,43.4,-2.30675053840392
23.2,43.4,-2.29093601081886
23.3,43.4,-2.2750997202281
23.4,43.4,-2.25924829701994
23.5,43.4,-2.24338817229918
23.6,43.4,-2.22752555402106
23.7,43.4,-2.21166641463649
23.8,43.4,-2.19581645968811
23.9,43.4,-2.1799810958321
24,43.4,-2.16416542751302
24.1,43.4,-2.14837423580477
24.2,43.4,-2.13261193854499
24.3,43.4,-2.11688259144137
24.4,43.4,-2.10118987946875
24.5,43.4,-2.08553707882486
24.6,43.4,-2.06992705100081
24.7,43.4,-2.05436224916861
24.8,43.4,-2.0388446915652
24.9,43.4,-2.023375941634
25,43.4,-2.00795712774031
10,43.5,-3.69874297792785
10.1,43.5,-3.68637617284013
10.2,43.5,-3.67400936775242
10.3,43.5,-3.66164256266471
10.4,43.5,-3.64927575757699
10.5,43.5,-3.63690895248928
10.6,43.5,-3.62454214740156
10.7,43.5,-3.61217534231385
10.8,43.5,-3.59980853722614
10.9,43.5,-3.58744173213842
11,43.5,-3.57507492705071
11.1,43.5,-3.56270852040666
11.2,43.5,-3.55034454162046
11.3,43.5,-3.53798604382648
11.4,43.5,-3.5256368534048
11.5,43.5,-3.51330153428857
11.6,43.5,-3.50098528410995
11.7,43.5,-3.48869384299125
11.8,43.5,-3.47643344895869
11.9,43.5,-3.46421076798271
12,43.5,-3.45203280427316
12.1,43.5,-3.43990684964257
12.2,43.5,-3.42784042912383
12.3,43.5,-3.41584122472698
12.4,43.5,-3.40391702530873
12.5,43.5,-3.39207567564194
12.6,43.5,-3.3803250155281
12.7,43.5,-3.36867283590729
12.8,43.5,-3.35712683243699
12.9,43.5,-3.34569455080292
13,43.5,-3.33438335431788
13.1,43.5,-3.32320038736839
13.2,43.5,-3.31215252031895
13.3,43.5,-3.30124632745511
13.4,43.5,-3.29048806400821
13.5,43.5,-3.27988361546155
13.6,43.5,-3.26943847487921
13.7,43.5,-3.25915773696665
13.8,43.5,-3.24904606051531
13.9,43.5,-3.23910763537285
14,43.5,-3.22934619287426
14.1,43.5,-3.2197649868736
14.2,43.5,-3.21036675211827
14.3,43.5,-3.20115372192638
14.4,43.5,-3.19212762860865
14.5,43.5,-3.18328966706495
14.6,43.5,-3.17464031461483
14.7,43.5,-3.16617714543944
14.8,43.5,-3.15789555901514
14.9,43.5,-3.14979038589004
15,43.5,-3.14185595647883
15.1,43.5,-3.13408610050472
15.2,43.5,-3.1264741287548
15.3,43.5,-3.119012873404
15.4,43.5,-3.11169470546311
15.5,43.5,-3.10451152174352
15.6,43.5,-3.09745477415685
15.7,43.5,-3.09051550366164
15.8,43.5,-3.0836843409078
15.9,43.5,-3.07695152104219
16,43.5,-3.07030692810949
16.1,43.5,-3.06374010996949
16.2,43.5,-3.05724028644741
16.3,43.5,-3.05079639427175
16.4,43.5,-3.04439711292104
16.5,43.5,-3.0380308768842
16.6,43.5,-3.03168591277231
16.7,43.5,-3.02535027293285
16.8,43.5,-3.01901185487159
16.9,43.5,-3.01265843182662
17,43.5,-3.00627768881012
17.1,43.5,-2.99985724670521
17.2,43.5,-2.99338469235121
17.3,43.5,-2.9868476123091
17.4,43.5,-2.98023361782924
17.5,43.5,-2.97353037705303
17.6,43.5,-2.96672564712394
17.7,43.5,-2.95980729629633
17.8,43.5,-2.9527633350025
17.9,43.5,-2.94558195162877
18,43.5,-2.93825152882154
18.1,43.5,-2.93076066871325
18.2,43.5,-2.92309839005738
18.3,43.5,-2.91525659568878
18.4,43.5,-2.90722964442254
18.5,43.5,-2.89901226152889
18.6,43.5,-2.8905992222694
18.7,43.5,-2.88198548525449
18.8,43.5,-2.87316639284036
18.9,43.5,-2.86413770297934
19,43.5,-2.85489558151463
19.1,43.5,-2.84543662082157
19.2,43.5,-2.83575788004685
19.3,43.5,-2.82585687290361
19.4,43.5,-2.81573157057677
19.5,43.5,-2.80538043940272
19.6,43.5,-2.79480243851598
19.7,43.5,-2.78399700530003
19.8,43.5,-2.77296407963376
19.9,43.5,-2.76170411862872
20,43.5,-2.75021806780831
20.1,43.5,-2.7385073673753
20.2,43.5,-2.72657397822382
20.3,43.5,-2.71442034948953
20.4,43.5,-2.70204940734105
20.5,43.5,-2.68946457693543
20.6,43.5,-2.67666976139972
20.7,43.5,-2.66366931344923
20.8,43.5,-2.65046804349364
20.9,43.5,-2.63707121477916
21,43.5,-2.62348450296699
21.1,43.5,-2.60971398824816
21.2,43.5,-2.59576615911072
21.3,43.5,-2.58164787030072
21.4,43.5,-2.56736632130249
21.5,43.5,-2.55292905586615
21.6,43.5,-2.5383439293196
21.7,43.5,-2.52361907560542
21.8,43.5,-2.50876289694734
21.9,43.5,-2.49378404114305
22,43.5,-2.47869091688786
22.1,43.5,-2.46349067941374
22.2,43.5,-2.44819036154083
22.3,43.5,-2.43279712608131
22.4,43.5,-2.41731821179781
22.5,43.5,-2.4017608597519
22.6,43.5,-2.38613231100514
22.7,43.5,-2.3704398066191
22.8,43.5,-2.35469058207559
22.9,43.5,-2.3388918369805
23,43.5,-2.32305071019317
23.1,43.5,-2.30717425554371
23.2,43.5,-2.29126940616322
23.3,43.5,-2.2753429524641
23.4,43.5,-2.25940152209866
23.5,43.5,-2.24345154343573
23.6,43.5,-2.22749922169454
23.7,43.5,-2.21155052659004
23.8,43.5,-2.19561116092889
23.9,43.5,-2.17968652863127
24,43.5,-2.16378173140575
24.1,43.5,-2.14790154759027
24.2,43.5,-2.13205039228646
24.3,43.5,-2.11623231846605
24.4,43.5,-2.10045100836787
24.5,43.5,-2.08470973545369
24.6,43.5,-2.06901135847864
24.7,43.5,-2.05335832787871
24.8,43.5,-2.03775265915489
24.9,43.5,-2.02219591301461
25,43.5,-2.00668921508718
10,43.6,-3.70926142223636
10.1,43.6,-3.69686021632983
10.2,43.6,-3.68445901042329
10.3,43.6,-3.67205780451675
10.4,43.6,-3.65965659861021
10.5,43.6,-3.64725539270368
10.6,43.6,-3.63485418679714
10.7,43.6,-3.6224529808906
10.8,43.6,-3.61005177498406
10.9,43.6,-3.59765056907753
11,43.6,-3.58524936317099
11.1,43.6,-3.57284854606798
11.2,43.6,-3.56045009898207
11.3,43.6,-3.54805701720683
11.4,43.6,-3.53567306928159
11.5,43.6,-3.52330276129872
11.6,43.6,-3.51095123304963
11.7,43.6,-3.49862416681584
11.8,43.6,-3.48632774278281
11.9,43.6,-3.47406856908022
12,43.6,-3.46185359207715
12.1,43.6,-3.44969004574534
12.2,43.6,-3.43758539727695
12.3,43.6,-3.42554727084121
12.4,43.6,-3.41358339745408
12.5,43.6,-3.40170156404767
12.6,43.6,-3.38990955258267
12.7,43.6,-3.37821509615842
12.8,43.6,-3.3666258325916
12.9,43.6,-3.35514924972719
13,43.6,-3.34379265303722
13.1,43.6,-3.33256312906742
13.2,43.6,-3.32146749034154
13.3,43.6,-3.31051225330436
13.4,43.6,-3.29970361534643
13.5,43.6,-3.28904740411032
13.6,43.6,-3.27854905481932
13.7,43.6,-3.26821360433811
13.8,43.6,-3.25804565361739
13.9,43.6,-3.24804933466402
14,43.6,-3.23822832097225
14.1,43.6,-3.22858580855536
14.2,43.6,-3.21912447431997
14.3,43.6,-3.20984649374344
14.4,43.6,-3.20075354129571
14.5,43.6,-3.19184675403588
14.6,43.6,-3.18312655688877
14.7,43.6,-3.17459054075074
14.8,43.6,-3.16623416931848
14.9,43.6,-3.1580523382943
15,43.6,-3.15003944324707
15.1,43.6,-3.14218937905418
15.2,43.6,-3.13449552165688
15.3,43.6,-3.1269507683843
15.4,43.6,-3.11954755540139
15.5,43.6,-3.11227784467374
15.6,43.6,-3.10513315326714
15.7,43.6,-3.0981045872943
15.8,43.6,-3.09118284255933
15.9,43.6,-3.08435821936324
16,43.6,-3.0776206669049
16.1,43.6,-3.0709597981983
16.2,43.6,-3.06436489822281
16.3,43.6,-3.05782496886112
16.4,43.6,-3.05132875474593
16.5,43.6,-3.04486475552036
16.6,43.6,-3.03842126294966
16.7,43.6,-3.03198639453547
16.8,43.6,-3.02554811293777
16.9,43.6,-3.01909425654879
17,43.6,-3.01261257553493
17.1,43.6,-3.00609075593346
17.2,43.6,-2.99951644973789
17.3,43.6,-2.99287730866338
17.4,43.6,-2.98616100911446
17.5,43.6,-2.97935528438672
17.6,43.6,-2.97244795677781
17.7,43.6,-2.96542695969626
17.8,43.6,-2.95828036872854
17.9,43.6,-2.95099643741517
18,43.6,-2.94356361355671
18.1,43.6,-2.9359705644398
18.2,43.6,-2.92820637185045
18.3,43.6,-2.92026296601956
18.4,43.6,-2.91213470358818
18.5,43.6,-2.90381630675746
18.6,43.6,-2.89530254771988
18.7,43.6,-2.8865883820168
18.8,43.6,-2.87766914893531
18.9,43.6,-2.86854060335867
19,43.6,-2.85919890806101
19.1,43.6,-2.84964065234857
19.2,43.6,-2.83986289229896
19.3,43.6,-2.82986313855625
19.4,43.6,-2.81963935923626
19.5,43.6,-2.80919001760631
19.6,43.6,-2.79851406973184
19.7,43.6,-2.78761094992724
19.8,43.6,-2.77648059500232
19.9,43.6,-2.76512345899954
20,43.6,-2.75354048437323
20.1,43.6,-2.74173310825709
20.2,43.6,-2.72970328847614
20.3,43.6,-2.71745347109697
20.4,43.6,-2.70498657921911
20.5,43.6,-2.69230603493054
20.6,43.6,-2.67941573828922
20.7,43.6,-2.66632003894139
20.8,43.6,-2.65302374422763
20.9,43.6,-2.63953211432507
21,43.6,-2.62585082182584
21.1,43.6,-2.61198594385188
21.2,43.6,-2.59794396582216
21.3,43.6,-2.58373173941365
21.4,43.6,-2.56935646104159
21.5,43.6,-2.55482567138702
21.6,43.6,-2.54014722270876
21.7,43.6,-2.52532924588031
21.8,43.6,-2.51038014005631
21.9,43.6,-2.4953085499654
22,43.6,-2.48012288131477
22.1,43.6,-2.46483028660986
22.2,43.6,-2.44943779599702
22.3,43.6,-2.43395256961466
22.4,43.6,-2.41838184355162
22.5,43.6,-2.40273285619569
22.6,43.6,-2.38701284593466
22.7,43.6,-2.37122905115631
22.8,43.6,-2.35538870466867
22.9,43.6,-2.33949900340385
23,43.6,-2.32356708354741
23.1,43.6,-2.30759999625568
23.2,43.6,-2.29160467198598
23.3,43.6,-2.27558789847693
23.4,43.6,-2.25955630070705
23.5,43.6,-2.2435163043714
23.6,43.6,-2.22747411201543
23.7,43.6,-2.21143569068031
23.8,43.6,-2.1954067404989
23.9,43.6,-2.17939266271762
24,43.6,-2.16339855637126
24.1,43.6,-2.14742919712396
24.2,43.6,-2.1314889974036
24.3,43.6,-2.1155820075081
24.4,43.6,-2.09971190700253
24.5,43.6,-2.08388196667486
24.6,43.6,-2.06809504260645
24.7,43.6,-2.05235358255952
24.8,43.6,-2.03665959936126
24.9,43.6,-2.02101465104533
25,43.6,-2.00541986056726
10,43.7,-3.71980779555597
10.1,43.7,-3.70737224452733
10.2,43.7,-3.69493669349868
10.3,43.7,-3.68250114247003
10.4,43.7,-3.67006559144139
10.5,43.7,-3.65763004041274
10.6,43.7,-3.6451944893841
10.7,43.7,-3.63275893835545
10.8,43.7,-3.6203233873268
10.9,43.7,-3.60788783629816
11,43.7,-3.59545228526951
11.1,43.7,-3.5830171133041
11.2,43.7,-3.57058425291405
11.3,43.7,-3.55815664095118
11.4,43.7,-3.54573798751308
11.5,43.7,-3.53333274025037
11.6,43.7,-3.52094598051272
11.7,43.7,-3.50858333213991
11.8,43.7,-3.49625091687566
11.9,43.7,-3.4839552844079
12,43.7,-3.47170332266395
12.1,43.7,-3.45950220717384
12.2,43.7,-3.44735934668796
12.3,43.7,-3.43528230693381
12.4,43.7,-3.4232787604856
12.5,43.7,-3.41135643583369
12.6,43.7,-3.39952305649704
12.7,43.7,-3.38778629713324
12.8,43.7,-3.37615373711724
12.9,43.7,-3.36463280585224
13,43.7,-3.35323075036856
13.1,43.7,-3.34195459877017
13.2,43.7,-3.33081110513909
13.3,43.7,-3.31980672747833
13.4,43.7,-3.30894760473673
13.5,43.7,-3.29823950611509
13.6,43.7,-3.28768780839497
13.7,43.7,-3.2772974899993
13.8,43.7,-3.26707309343704
13.9,43.7,-3.25701869227331
14,43.7,-3.2471379015606
14.1,43.7,-3.23743385887047
14.2,43.7,-3.22790918266778
14.3,43.7,-3.21856598998815
14.4,43.7,-3.20940589685977
14.5,43.7,-3.20042998190001
14.6,43.7,-3.19163861711348
14.7,43.7,-3.18302941054472
14.8,43.7,-3.17459789120258
14.9,43.7,-3.16633902104824
15,43.7,-3.1582472619095
15.1,43.7,-3.15031657492263
15.2,43.7,-3.14254040228781
15.3,43.7,-3.13491170759305
15.4,43.7,-3.12742299326224
15.5,43.7,-3.12006628751983
15.6,43.7,-3.11283317369054
15.7,43.7,-3.10571482414598
15.8,43.7,-3.09870200094916
15.9,43.7,-3.09178507066
16,43.7,-3.08495404873628
16.1,43.7,-3.07819861445087
16.2,43.7,-3.07150811904207
16.3,43.7,-3.06487163065146
16.4,43.7,-3.05827796017066
16.5,43.7,-3.05171567350167
16.6,43.7,-3.04517312866866
16.7,43.7,-3.03863850943217
16.8,43.7,-3.03209984471108
16.9,43.7,-3.02554503915655
17,43.7,-3.01896190919385
17.1,43.7,-3.01233820711917
17.2,43.7,-3.00566165118492
17.3,43.7,-2.99891995936516
17.4,43.7,-2.99210087432334
17.5,43.7,-2.98519219561394
17.6,43.7,-2.97818181179352
17.7,43.7,-2.97105772252952
17.8,43.7,-2.9638080696673
17.9,43.7,-2.95642117300629
18,43.7,-2.94888554660596
18.1,43.7,-2.94118992401185
18.2,43.7,-2.93332345109392
18.3,43.7,-2.92527808563457
18.4,43.7,-2.91704818151293
18.5,43.7,-2.90862845725067
18.6,43.7,-2.90001368136077
18.7,43.7,-2.8911988057051
18.8,43.7,-2.88217916589129
18.9,43.7,-2.87295051312309
19,43.7,-2.86350900649515
19.1,43.7,-2.85385123163423
19.2,43.7,-2.84397424093845
19.3,43.7,-2.8338755413724
19.4,43.7,-2.82355309737241
19.5,43.7,-2.8130053685263
19.6,43.7,-2.80223130722004
19.7,43.7,-2.79123034408854
19.8,43.7,-2.7800024122621
19.9,43.7,-2.76854796210373
20,43.7,-2.75686793238824
20.1,43.7,-2.74496375656985
20.2,43.7,-2.73283738879411
20.3,43.7,-2.72049127144811
20.4,43.7,-2.7079283239519
20.5,43.7,-2.69515196471398
20.6,43.7,-2.68216609011281
20.7,43.7,-2.66897504611515
20.8,43.7,-2.6555836363821
20.9,43.7,-2.6419971174113
21,43.7,-2.62822115811539
21.1,43.7,-2.61426183193683
21.2,43.7,-2.6001256206151
21.3,43.7,-2.58581937214768
21.4,43.7,-2.57135027927034
21.5,43.7,-2.55672587898462
21.6,43.7,-2.54195401986985
21.7,43.7,-2.52704282912006
21.8,43.7,-2.5120007022104
21.9,43.7,-2.49683628019008
22,43.7,-2.48155796530514
22.1,43.7,-2.46617290730536
22.2,43.7,-2.45068813372366
22.3,43.7,-2.43511080208503
22.4,43.7,-2.41944814586489
22.5,43.7,-2.4037074008376
22.6,43.7,-2.38789580277755
22.7,43.7,-2.37202058745908
22.8,43.7,-2.35608898507682
22.9,43.7,-2.34010818994944
23,43.7,-2.32408533564908
23.1,43.7,-2.30802747071867
23.2,43.7,-2.29194152300209
23.3,43.7,-2.27583427762454
23.4,43.7,-2.25971235695113
23.5,43.7,-2.2435821840635
23.6,43.7,-2.22744995889367
23.7,43.7,-2.21132164586939
23.8,43.7,-2.19520294251011
23.9,43.7,-2.17909924744882
24,43.7,-2.16301565710689
24.1,43.7,-2.14695694453505
24.2,43.7,-2.13092751954774
24.3,43.7,-2.11493142982948
24.4,43.7,-2.0989723523319
24.5,43.7,-2.08305355522958
24.6,43.7,-2.06717789199042
24.7,43.7,-2.05134780776325
24.8,43.7,-2.03556531276182
24.9,43.7,-2.01983196240639
25,43.7,-2.00414887703905
10,43.8,-3.73038101188495
10.1,43.8,-3.71791116973025
10.2,43.8,-3.70544132757554
10.3,43.8,-3.69297148542084
10.4,43.8,-3.68050164326614
10.5,43.8,-3.66803180111143
10.6,43.8,-3.65556195895673
10.7,43.8,-3.64309211680203
10.8,43.8,-3.63062227464732
10.9,43.8,-3.61815243249262
11,43.8,-3.60568259033792
11.1,43.8,-3.59321311740906
11.2,43.8,-3.58074589703118
11.3,43.8,-3.56828380703175
11.4,43.8,-3.55583049848399
11.5,43.8,-3.54339036001414
11.6,43.8,-3.53096841394751
11.7,43.8,-3.5185702250995
11.8,43.8,-3.50620185618947
11.9,43.8,-3.49386979788098
12,43.8,-3.48158087907699
12.1,43.8,-3.46934221628315
12.2,43.8,-3.45716115922547
12.3,43.8,-3.44504521460711
12.4,43.8,-3.43300199597789
12.5,43.8,-3.42103917280381
12.6,43.8,-3.40916440957946
12.7,43.8,-3.39738532193805
12.8,43.8,-3.38570943023017
12.9,43.8,-3.37414410483467
13,43.8,-3.36269653375747
13.1,43.8,-3.35137368607819
13.2,43.8,-3.34018225685447
13.3,43.8,-3.32912864506496
13.4,43.8,-3.31821893063413
13.5,43.8,-3.30745882373841
13.6,43.8,-3.29685364213499
13.7,43.8,-3.28640830522243
13.8,43.8,-3.27612729648533
13.9,43.8,-3.26601463046443
14,43.8,-3.25607386318785
14.1,43.8,-3.24630807320279
14.2,43.8,-3.23671981994974
14.3,43.8,-3.22731116143995
14.4,43.8,-3.21808365467725
14.5,43.8,-3.20903831925462
14.6,43.8,-3.20017547374709
14.7,43.8,-3.19149274376711
14.8,43.8,-3.18298572469411
14.9,43.8,-3.17464944581919
15,43.8,-3.16647843630001
15.1,43.8,-3.15846672460278
15.2,43.8,-3.15060782025754
15.3,43.8,-3.14289475418222
15.4,43.8,-3.13532009613059
15.5,43.8,-3.12787594165701
15.6,43.8,-3.12055394141611
15.7,43.8,-3.11334533510937
15.8,43.8,-3.10624095212971
15.9,43.8,-3.09923122636695
16,43.8,-3.09230624060877
16.1,43.8,-3.08545574145793
16.2,43.8,-3.07866914748263
16.3,43.8,-3.07193559415435
16.4,43.8,-3.0652439596946
16.5,43.8,-3.05858287733528
16.6,43.8,-3.05194077243047
16.7,43.8,-3.04530589607061
16.8,43.8,-3.03866634450445
16.9,43.8,-3.03201008971306
17,43.8,-3.02532501545162
17.1,43.8,-3.01859894134621
17.2,43.8,-3.01181965297913
17.3,43.8,-3.00497493565436
17.4,43.8,-2.99805259936522
17.5,43.8,-2.9910405109961
17.6,43.8,-2.98392662643345
17.7,43.8,-2.97669901267462
17.8,43.8,-2.96934587889486
17.9,43.8,-2.9618556122235
18,43.8,-2.95421679404992
18.1,43.8,-2.94641822524953
18.2,43.8,-2.93844911679554
18.3,43.8,-2.9303014541726
18.4,43.8,-2.92196958792795
18.5,43.8,-2.91344823231202
18.6,43.8,-2.90473215156653
18.7,43.8,-2.89581629328211
18.8,43.8,-2.88669598879511
18.9,43.8,-2.87736698503808
19,43.8,-2.86782543683436
19.1,43.8,-2.8580679255395
19.2,43.8,-2.84809149928036
19.3,43.8,-2.83789366075026
19.4,43.8,-2.8274723701143
19.5,43.8,-2.81682608268905
19.6,43.8,-2.80595374658921
19.7,43.8,-2.79485478817844
19.8,43.8,-2.78352913631582
19.9,43.8,-2.77197723709306
20,43.8,-2.76020002501376
20.1,43.8,-2.74819892926087
20.2,43.8,-2.73597589970869
20.3,43.8,-2.72353337447306
20.4,43.8,-2.71087426870279
20.5,43.8,-2.6980019965351
20.6,43.8,-2.68492045007722
20.7,43.8,-2.67163397102466
20.8,43.8,-2.65814735876726
20.9,43.8,-2.64446586553142
21,43.8,-2.63059515595852
21.1,43.8,-2.61654129921975
21.2,43.8,-2.60231077278338
21.3,43.8,-2.58791042037561
21.4,43.8,-2.57334743046095
21.5,43.8,-2.55862933576972
21.6,43.8,-2.54376398060999
21.7,43.8,-2.52875948790451
21.8,43.8,-2.51362424885721
21.9,43.8,-2.49836690024614
22,43.8,-2.48299584039763
22.1,43.8,-2.4675182162775
22.2,43.8,-2.45194105286377
22.3,43.8,-2.43627150512654
22.4,43.8,-2.42051680398632
22.5,43.8,-2.40468418266257
22.6,43.8,-2.38878087437477
22.7,43.8,-2.37281411234236
22.8,43.8,-2.35679112420506
22.9,43.8,-2.34071910172665
23,43.8,-2.32460517592437
23.1,43.8,-2.30845639278622
23.2,43.8,-2.29227967760121
23.3,43.8,-2.27608181293961
23.4,43.8,-2.25986941861164
23.5,43.8,-2.24364891514404
23.6,43.8,-2.22742649991391
23.7,43.8,-2.21120813479411
23.8,43.8,-2.19499951474919
23.9,43.8,-2.17880603585722
24,43.8,-2.16263279198469
24.1,43.8,-2.1464845536274
24.2,43.8,-2.13036572804491
24.3,43.8,-2.11428036036683
24.4,43.8,-2.09823212498988
24.5,43.8,-2.08222428753374
24.6,43.8,-2.06625969891142
24.7,43.8,-2.05034080171682
24.8,43.8,-2.03446960360881
24.9,43.8,-2.01864765745273
25,43.8,-2.00287608103577
10,43.9,-3.74097998522512
10.1,43.9,-3.72847590423975
10.2,43.9,-3.71597182325438
10.3,43.9,-3.70346774226901
10.4,43.9,-3.69096366128364
10.5,43.9,-3.67845958029826
10.6,43.9,-3.66595549931289
10.7,43.9,-3.65345141832752
10.8,43.9,-3.64094733734215
10.9,43.9,-3.62844325635677
11,43.9,-3.6159391753714
11.1,43.9,-3.60343545368044
11.2,43.9,-3.59093392495181
11.3,43.9,-3.57843740742434
11.4,43.9,-3.56594949258261
11.5,43.9,-3.55347450946422
11.6,43.9,-3.54101742080582
11.7,43.9,-3.5285837318342
11.8,43.9,-3.51617944568004
11.9,43.9,-3.50381099341828
12,43.9,-3.49148514436323
12.1,43.9,-3.47920895543189
12.2,43.9,-3.46698971676164
12.3,43.9,-3.45483487546699
12.4,43.9,-3.44275198550911
12.5,43.9,-3.43074865676537
12.6,43.9,-3.4188324941417
12.7,43.9,-3.40701105368269
12.8,43.9,-3.39529179615026
12.9,43.9,-3.38368203233463
13,43.9,-3.37218889065308
13.1,43.9,-3.36081928059658
13.2,43.9,-3.34957983763413
13.3,43.9,-3.33847690115574
13.4,43.9,-3.32751649149723
13.5,43.9,-3.31670425924638
13.6,43.9,-3.30604546257175
13.7,43.9,-3.29554496128327
13.8,43.9,-3.28520717927685
13.9,43.9,-3.27503607150463
14,43.9,-3.26503513440608
14.1,43.9,-3.25520738693973
14.2,43.9,-3.24555532895746
14.3,43.9,-3.23608095888185
14.4,43.9,-3.22678577412811
14.5,43.9,-3.21767073470056
14.6,43.9,-3.20873610525127
14.7,43.9,-3.19997952936716
14.8,43.9,-3.19139666982332
14.9,43.9,-3.18298262427802
15,43.9,-3.17473199025608
15.1,43.9,-3.16663886459086
15.2,43.9,-3.15869682517957
15.3,43.9,-3.15089897130729
15.4,43.9,-3.14323794109495
15.5,43.9,-3.13570589846408
15.6,43.9,-3.12829456243644
15.7,43.9,-3.1209952410807
15.8,43.9,-3.11379883215693
15.9,43.9,-3.10669583792211
16,43.9,-3.09967640953106
16.1,43.9,-3.09273036195373
16.2,43.9,-3.08584718212545
16.3,43.9,-3.07901607388488
16.4,43.9,-3.07222598382068
16.5,43.9,-3.06546561353192
